ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
Mudburra,Mudburra,Australia,-16.7694,132.329,mudb1240,mwd
Muruwari,Muruwari,Australia,-28.9618,146.546,muru1266,zmu
Narrungga,Narrungga,Australia,-34.69,137.535,naru1238,nnr
Ngaanyatjarra,Ngaanyatjarra,Australia,-25.7514,127.602,ngaa1240,ntj
Ngadjumaya,Ngadjumaya,Australia,-32.02447,124.46601,ngad1258,nju
Ngadjuri,Ngadjuri,Australia,-32.930160660336,139.08123163651,ngad1257,jui
Ngaiawang,Ngaiawang,Australia,-34.6,140.5,lowe1402,
Ngamini,Ngamini,Australia,,,ngam1284,
Ngardily,Ngardily,Australia,,,nort2753,
Ngarigu,Ngarigu,Australia,-36.23,149.13,ngar1297,xni
Ngarinyman,Ngarinyman,Australia,-15.4661,130.651,ngar1235,nbj
Ngarla,Ngarla,Australia,-20.20748,119.30579,ngar1296,nrk
Ngarluma,Ngarluma,Australia,-20.9235,117.203,ngar1287,nrl
Ngarrindjeri,Ngarrindjeri,Australia,-36.2301,140.158,narr1259,nay
Ngawun,Ngawun,Australia,-19.4484,141.471,ngaw1240,nxn
Ngiyambaa,Ngiyambaa,Australia,-30.6481,146.18,wang1291,wyb
Ngunawal,Ngunawal,Australia,-36.25,148.77,ngun1277,xul
Nhanta,Nhanta,Australia,-27.42523643,114.2680442,nhan1238,nha
Nhirrpi,Nhirrpi,Australia,-28.62911,141.27596,nhir1234,hrp
NorthernMangarla,Northern Mangarla,Australia,-18.6597,123.769,mang1383,mem
NorthernNyangumarta,Northern Nyangumarta,Australia,,,nort2754,
Nyamal,Nyamal,Australia,-21.6092,119.693,nyam1271,nly
Nyangumarta,Nyangumarta,Australia,-20.6271,121.391,nyan1301,nna
Nyungar,Nyungar,Australia,-33.1199,118.151,nyun1247,nys
Paakantyi,Paakantyi,Australia,-32.7021,142.695,darl1243,drl
Pakanh,Pakanh,Australia,-15.0908,142.74,paka1251,pkn
Pallanganmiddang,Pallanganmiddang,Australia,-36.08,146.91,pall1243,pmd
Panyjima,Panyjima,Australia,-22.7816,118.723,pany1241,pnw
Parnkala,Parnkala,Australia,-33.3036,136.079,bang1339,bjb
Payungu,Payungu,Australia,-23.3809,114.108,bayu1240,bxj
Piangil,Piangil,Australia,,,wadi1260,xwd
PintupiLuritja,Pintupi-Luritja,Australia,-23.2963,130.643,pint1250,piu
Pirriya,Pirriya,Australia,-25.48006595,142.5485119,pirr1240,xpa
Pitjantjatjara,Pitjantjatjara,Australia,-26.9704,131.357,pitj1243,pjt
PittaPitta,Pitta-Pitta,Australia,-22.7952,139.983,pitt1247,pit
Rirratjingu,Rirratjingu,Australia,,,rirr1238,
Ritharrngu,Ritharrngu,Australia,-13.4559,135.259,rita1239,rit
SouthernWalmajarri,Southern Walmajarri,Australia,-19.7229,126.113,walm1241,wmt
Thalanyji,Thalanyji,Australia,-22.196,114.937,dhal1245,dhl
Tharrgari,Tharrgari,Australia,-24.0601,114.847,dhar1247,dhr
Umpila,Umpila,Australia,-13.1528,143.467,umpi1239,ump
Wajarri,Wajarri,Australia,-28.1761,117.153,waja1257,wbv
Wakaya,Wakaya,Australia,-20.329,137.623,waga1260,wga
Wangkangurru,Wangkangurru,Australia,-25.8148,135.941,wang1290,wgg
Wangkatja,Wangkatja,Australia,-29.806,127.632,pint1251,pti
Wangkayutyuru,Wangkayutyuru,Australia,-24.7022,137.433,wang1289,wnm
Wangkumara,Wangkumara,Australia,-27.10149,143.19619,wong1246,xwk
Wardandi,Wardandi,Australia,-33.92109,115.26929,ward1248,wxw
Wargamay,Wargamay,Australia,-18.5468,146.179,warr1255,wgy
Warlmanpa,Warlmanpa,Australia,-18.949,133.862,warl1255,wrl
Warlpiri,Warlpiri,Australia,-20.1008,131.05,warl1254,wbp
Warluwarra,Warluwarra,Australia,-22.2909,138.738,warl1256,wrb
Warnman,Warnman,Australia,-22.7078,122.325,wanm1242,wbt
Warriyangga,Warriyangga,Australia,-24.353,116.927,wari1262,wri
Warumungu,Warumungu,Australia,-20.6479,134.375,waru1265,wrm
Warungu,Warungu,Australia,-18.2496,144.37,waru1264,wrg
Wathawurrung,Wathawurrung,Australia,-37.68777565,144.1013148,wath1238,wth
Wathiwathi,Wathiwathi,Australia,,,wadi1249,
Watjuk,Watjuk,Australia,,,waju1234,xwj
WesternArrarnta,Western Arrarnta,Australia,-24.05052,133.24621,west2441,are
WikMungkan,Wik Mungkan,Australia,-13.98051,141.81611,wikm1247,wim
Wiradjuri,Wiradjuri,Australia,-34.0742,145.994,wira1262,wrh
Wirangu,Wirangu,Australia,-32.0,134.0,wira1265,wgu
Woiwurrung,Woiwurrung,Australia,,,woiw1238,
Wulguru,Wulguru,Australia,-19.85103121,146.3453957,wulg1239,qgu
YabulaYabula,Yabula Yabula,Australia,-35.76116,145.23209,yabu1234,yxy
Yagara,Yagara,Australia,-27.87648,152.46028,yaga1262,yxg
Yalarnnga,Yalarnnga,Australia,-21.731,139.511,yala1262,ylr
Yannhangu,Yan-nhangu,Australia,-12.0853,134.877,yann1237,jay
Yandruwandha,Yandruwandha,Australia,-28.4744,140.583,yand1253,ynd
Yanyuwa,Yanyuwa,Australia,-15.7621,136.055,yany1243,jao
Yarluyandi,Yarluyandi,Australia,-25.83705,139.58436,yarl1238,yry
Yawarrawarrka,Yawarrawarrka,Australia,-26.7334,140.871,yawa1258,yww
Yidiny,Yidiny,Australia,-17.1332,145.876,yidi1250,yii
Yindjibarndi,Yindjibarndi,Australia,-21.5379,117.001,yind1247,yij
Yindjilandji,Yindjilandji,Australia,-19.24252,137.5894,yind1248,yil
Yiningay,Yiningay,Australia,-25.192664,147.273359,bidy1243,bym
Yirandali,Yirandali,Australia,-20.65810118,143.9625916,yira1239,ljw
YortaYorta,Yorta Yorta,Australia,-35.9,145.01,yort1237,xyy
Yugambeh,Yugambeh,Australia,-27.803,153.082,yuga1244,yub
Yulparija,Yulparija,Australia,,,yulp1238,
Yuwaalaraay,Yuwaalaraay,Australia,-29.758184,147.923684,yuwa1242,
Aka,Aka,Eurasia,21.2309,100.964,akha1245,ahk
Miji,Miji,,,,miji1239,
Bodo,Bodo,Eurasia,26.1,92.0,bodo1269,brx
Dimasa,Dimasa,Eurasia,25.4198,93.1806,dima1251,dis
LijiangNaxi,Lijiang-Naxi,Eurasia,,,lich1241,
NinglangNaxi,Ninglang-Naxi,Eurasia,27.5,100.0,naxi1245,nxq
Jinuo,Jinuo,Eurasia,22.0473,101.057,youl1235,jiu
Hmar,Hmar,Eurasia,24.7534,93.5497,hmar1241,hmr
Gangte,Gangte,Eurasia,24.5113,94.1681,gang1266,gnb
Dhimal,Dhimal,Eurasia,26.6283,88.3798,dhim1246,dhi
Gurung,Gurung,Eurasia,27.41687,86.28988,guru1261,gvr
Tamang,Tamang,,,,nucl1729,
Thakali,Thakali,Eurasia,28.7014,83.6466,thak1245,ths
Taraon,Taraon,Eurasia,24.4003,94.1703,tara1313,tro
Jingpo,Jingpo,Eurasia,25.4634,97.3278,kach1280,kac
PaO,Pa'O,Eurasia,20.211,97.5969,paok1235,blk
Geba,Geba,Eurasia,19.4991,96.9492,geba1237,kvq
Yeinbaw,Yeinbaw,Eurasia,19.0383,97.2134,yinb1236,kvu
Geker,Geker,Eurasia,19.6741,96.5308,geko1235,ghk
Manu,Manu,Eurasia,19.165,96.9531,manu1255,kxf
Wkayah,W. Kayah,Eurasia,18.687,97.4877,west2409,kyu
Yintale,Yintale,Eurasia,18.9378,97.3368,yint1235,kvy
Sgaw,Sgaw,Eurasia,17.9872,97.7126,sgaw1245,ksw
Kaike,Kaike,Eurasia,28.853,83.1384,kaik1246,kzq
Sunwar,Sunwar,Eurasia,27.5201,86.2476,sunw1242,suz
Dumi,Dumi,Eurasia,27.45849,86.75699,dumi1241,dus
Yamphu,Yamphu,Eurasia,27.6322,87.0441,yamp1242,ybi
Konyak,Konyak,Eurasia,26.6823,95.0598,kony1248,nbe
Phom,Phom,Eurasia,26.4715,94.7476,phom1236,nph
Nocte,Nocte,Eurasia,27.152,95.3903,noct1238,njb
Wancho,Wancho,Eurasia,26.2581,94.8936,wanc1238,nnp
Lepcha,Lepcha,Eurasia,27.0869,88.5726,lepc1244,lep
Magar,Magar,,,,maga1261,
Manipuri,Manipuri,Eurasia,24.4409,93.3426,mani1292,mni
Motuo-M,Motuo-M,Eurasia,27.3762,91.8245,dakp1242,dka
Rengma,Rengma,Eurasia,21.710864,92.367939,reng1255,
Tangkul,Tangkul,Eurasia,25.0489,94.3567,tang1336,nmf
Lhota,Lhota,Eurasia,26.01396,94.04355,loth1237,njh
Pochuri,Pochuri,Eurasia,25.4478,94.1119,poch1243,npo
Sangtam,Sangtam,Eurasia,25.8581,94.6279,sang1321,nsa
Yimchunru,Yimchunrü,Eurasia,25.7675,94.8087,yimc1240,yim
AoChungli,Ao-Chungli,Eurasia,,,chon1286,
AoMongsen,Ao-Mongsen,Eurasia,,,mong1332,
Mao,Mao,Eurasia,25.3836,94.0035,maon1238,nbi
Khezhama,Khezhama,Eurasia,25.7078,94.3114,khez1235,nkh
Chokri,Chokri,Eurasia,25.5636,94.2887,chok1243,nri
Zeme,Zeme,Eurasia,25.3499,93.6463,zeme1240,nzm
Liangmai,Liangmai,Eurasia,25.16,93.542,lian1251,njn
Maram,Maram,Eurasia,25.4378,94.2205,mara1379,nma
Rourou,Rourou,Eurasia,26.7292,98.8801,nusu1239,nuf
Nusu,Nusu,Eurasia,26.7292,98.8801,nusu1239,nuf
JianchuanBai,Jianchuan Bai,Eurasia,26.538056,99.91,jian1239,
Fuzhou,Fuzhou,Eurasia,26.0,119.5,mind1253,cdo
Serdukpen,Serdukpen,Eurasia,27.0035,92.5799,sher1257,sdp
Bugun,Bugun,Eurasia,27.1929556,92.4713002,bugu1246,bgg
Sqiangqin,S-Qiangqin,Eurasia,31.5392,103.384,sout2728,qxs
Nqiang,N-Qiang,Eurasia,32.2766,103.192,nort2722,cng
Pumi1,Pumi1,,,,pumi1242,
Pumi2,Pumi2,,,,pumi1242,
Quueyu,Quueyu,Eurasia,30.3113,100.813,quey1238,qvy
Horpa,Horpa,Eurasia,31.1026,101.72,horp1239,ero
Shixing,Shixing,Eurasia,28.3895,100.4,shix1238,sxg
Namuzi,Namuzi,Eurasia,28.5909,101.898,namu1246,nmy
Guiqiong,Guiqiong,Eurasia,30.4803,102.128,guiq1238,gqi
Ersu,Ersu,Eurasia,29.2867,102.213,ersu1241,ers
Rawang,Rawang,Eurasia,27.1027,97.0738,rawa1265,raw
WrittenTibetan,Written Tibetan,Eurasia,28.3681,90.1872,tibe1272,bod
LhasaTibetan,Lhasa Tibetan,Eurasia,28.3681,90.1872,tibe1272,bod
Jirel,Jirel,Eurasia,27.6931,86.3201,jire1238,jul
Sherpa,Sherpa,Eurasia,27.674,86.9994,sher1255,xsr
Padam,Padam,Eurasia,,,pada1257,
Apatari,Apatari,Eurasia,27.1933,93.7284,apat1240,apt
HillMiri,Hill-Miri,Eurasia,27.278263,93.675529,nyis1236,njz
Bokar,Bokar,Eurasia,27.62812,94.3538,bori1243,adi
Nishi,Nishi,Eurasia,23.418,104.85,nisi1238,yso
Tagin,Tagin,Eurasia,27.986064,94.221711,tagi1241,tgj
UpperBangni,Upper-Bangni,Eurasia,,,bang1338,
ProtoAztecan,Proto-Aztecan,,,,azte1234,
JalupaNahuat,Jalupa Nahuat,North America,17.9371,-93.5688,taba1265,nhc
MecayapanNahuat,Mecayapan Nahuat,North America,18.2,-94.7547,isth1242,nhx
NorthPueblaNahuatl,North Puebla Nahuatl,North America,20.1356,-97.9814,nort2957,ncj
PajapanNahuat,Pajapán Nahuat,North America,18.2513,-94.6647,isth1241,nhp
yakumo,Yakumo,Eurasia,42.25,140.266667,ainu1240,ain
oshamambe,Oshamambe,Eurasia,42.508056,140.373056,ainu1240,ain
horobetsu,Horobetsu,Eurasia,42.416667,141.1,ainu1240,ain
hiratori,Hiratori,Eurasia,42.583333,142.133333,ainu1240,ain
nukkibetsu,Nukkibetsu,Eurasia,,,ainu1240,ain
niikappu,Niikappu,Eurasia,42.366667,142.316667,ainu1240,ain
samani,Samani,Eurasia,42.133333,142.933333,ainu1240,ain
obihiro,Obihiro,Eurasia,42.916667,143.2,ainu1240,ain
kushiro,Kushiro,Eurasia,42.983333,144.383333,ainu1240,ain
bihoro,Bihoro,Eurasia,43.825,144.105556,ainu1240,ain
asahikawa,Asahikawa,Eurasia,43.766667,142.366667,ainu1240,ain
nayoro,Nayoro,Eurasia,44.355833,142.463333,ainu1240,ain
soya,Sôya,Eurasia,45.415667,141.673056,ainu1240,ain
ochiho,Ochiho,Eurasia,,,sakh1245,
tarantomari,Tarantomari,Eurasia,,,sakh1245,
maoka,Maoka,Eurasia,,,sakh1245,
shiraura,Shiraura,Eurasia,,,sakh1245,
raichishka,Raichishka,Eurasia,,,sakh1245,
nairo,Nairo,Eurasia,,,sakh1245,
MoroccanArabic,MoroccoArabic,Africa,32.5,-7.5,moro1292,ary
Maltese,MalteseArabic,Eurasia,35.8884,14.4508,malt1254,mlt
Cairene,CaireneArabic,Africa,31.0,31.0,egyp1253,arz
Damascene,DamasceneArabic,Eurasia,34.1709,36.0468,nort3139,apc
Iraqi,IraqiArabic,Eurasia,31.5339,41.2595,jude1266,yhd
Soukhne,SoukhneArabic,Eurasia,34.1709,36.0468,nort3139,apc
AqraArbilArabic,AqraArbilArabic,Eurasia,31.5339,41.2595,jude1266,yhd
CypriotArabic,CypriotArabic,Eurasia,35.1674,33.0943,cypr1248,acy
GulfArabic,United Arab Emirates,Eurasia,30.17,47.5,gulf1241,afb
YemeniticArabic,YemeniticArabic,Eurasia,15.0,45.0,jude1267,jye
NigerianArabic,NigerianArabic,Africa,14.67,13.5,chad1249,shu
Buxari,BuxariArabic,Eurasia,40.2612,65.3864,uzbe1248,auz
Kinubi,Ki-nubi,Africa,-0.183215,34.7552,nubi1253,kcn
Borong,Kosorong,Papunesia,-6.56688,147.511,boro1279,ksr
Burum,Burum,Papunesia,-6.51663,147.333,buru1306,bmu
Dedua,Dedua,Papunesia,-6.38206,147.627,dedu1240,ded
Kate,Kâte,Papunesia,-6.4795,147.757,kate1253,kmg
Komba,Komba,Papunesia,-6.16163,147.28,komb1273,kpf
Kube,Hube,Papunesia,-6.42586,147.536,kube1244,kgf
Mape,Mape,Papunesia,-6.59318,147.682,mape1249,mlh
Mesem,Mese,Papunesia,-6.56072,147.137,mese1244,mci
Mindik,Mindik,Papunesia,-6.51663,147.333,buru1306,bmu
Nabak,Nabak,Papunesia,-6.42709,146.966,naba1256,naf
Ono,Ono,Papunesia,-6.19223,147.579,onoo1246,ons
Selepet,Selepet,Papunesia,-6.03532,147.234,sele1250,spl
Timbe,Timbe,Papunesia,-6.06875,147.057,timb1251,tim
Tobo,Tobo,Papunesia,-6.36263,147.376,tobo1251,kgf
Cora,Cora,,,,cora1259,
Cahita,Cahita,,,,cahi1243,
Tarahumaran,Tarahumaran,,,,tara1321,
ProtoCoracholNahua,Proto-Corachol-Nahua,,,,cora1261,
ProtoUtoAztecan,PUA,,,,utoa1244,
Qingyun,Qingyun,Eurasia,24.8709,100.711,xish1235,ywt
Shuizhuping,Shuizhuping,Eurasia,24.73,98.9,west1506,ywl
Diaocao,Diaocao,Eurasia,25.435,100.178,dong1286,yik
Xuzhang,Xuzhang,Eurasia,25.344026,99.112244,xuzh1234,
Mangdi,Mangdi,Eurasia,23.5,99.33,sout3210,
Yijiacun,Yijiacun,Eurasia,23.475,99.865,ekaa1234,
Yangliu,Yangliu,Eurasia,25.22482,99.046326,yang1304,
Boruca,Boruca,North America,8.88,-83.21,boru1252,brn
Bribri,Bribri,North America,9.40,-83.05,brib1243,bzd
Buglere,Buglere,North America,8.58,-81.26,bugl1243,sab
Cabecar,Cabécar,North America,9.67,-83.41,cabe1245,cjp
Chibcha,Chibcha,South America,6.25,-74.17,chib1270,chb
Dorasque,Dorasque,North America,8.57,-82.38,dora1242,
MalekuJaika,Maléku Jaíka,North America,10.75,-84.73,male1297,gut
Ngabere,Ngäbere,North America,8.83,-82.39,ngab1239,gym
Pech,Pech,North America,15.80,-85.56,pech1241,pay
Rama,Rama,North America,11.50,-83.86,rama1270,rma
SanBlasKuna,San Blas Kuna,South America,9.16,-78.31,sanb1242,cuk
Teribe,Teribe,North America,9.06,-82.96,teri1250,tfr
Atanque,Atanque,South America,10.75,-73.36,kank1244,
LencaSalvador,Lenca-Salvador,North America,13.56,-87.50,lenc1242,
LencaHonduras,Lenca-Honduras,North America,13.67,-88.11,lenc1243,
Cacaopera,Cacaopera,North America,13.74,-88.11,caca1247,ccr
Mayangna,Mayangna,North America,14.13,-84.34,maya1285,yan
Ulwa,Ulwa,North America,12.93,-83.58,ulwa1239,ulw
Miskito,Mískito,North America,15.16,-84.29,misk1235,miq
EudeveNorth,North Eudeve,North America,28.5,-110.0,eude1234,
EudeveSouth,South Eudeve,North America,28.5,-110.0,eude1234,
TohonoOdam,Tohono O'odam,North America,,,toho1246,
SonoraPimaBajo,Sonora Pima Bajo (Nevome),North America,,,sono1245,
ProtoSonoran,Proto-Sonoran,,,,sout3136,
TarahumaraCentral,Central Tarahumara,North America,27.5648,-107.154,cent2131,tar
ProtoTepiman,Proto-Tepiman,,,,tepi1240,
TepehuanNorth,Tepehuán del Norte,North America,26.4348,-107.379,nort2959,ntp
TepehuanSouth,Tepehuán del Sur,North America,23.1584,-103.983,sout2976,stp
WarihioHighland,Highland Warihío,North America,,,high1277,
WarihioLowland,Lowland Warihío,North America,,,lowl1264,
Yine,Yine,South America,-11.1086,-73.3087,yine1238,pib
Apurina,Apurinã,South America,-8.21692,-66.7714,apur1254,apu
ProtoPurus,Proto-Purus,,,,puru1265,
Inapari,Iñapari,South America,-12.46525,-69.30827,inap1242,inp
Anuta,Tarangapaka-Anuta,Papunesia,-11.61,169.85,anut1237,aud
Raivavae,Reo Ra'ivavae,Papunesia,,,raiv1237,
Rurutu,Reo Rurutu,Papunesia,,,ruru1237,
EastFutuna,Fakafutuna,Papunesia,-14.278717,-178.137222,east2447,fud
Emae,Fakamae,Papunesia,-17.052,168.399,emae1237,mmw
FutunaAniwa,Fesau Futuna,Papunesia,-19.5303,170.215,futu1245,fut
Hawaiian,'ōlelo Hawai'i,Papunesia,19.6297,-155.43,hawa1245,haw
Kapingamarangi,Kapingamarangi,Papunesia,1.039166,154.797223,kapi1249,kpg
Luangiua,Luangiua,Papunesia,-5.49029,159.701,onto1237,ojv
Mangareva,Reo Magareva,Papunesia,-23.1095,-134.97,mang1401,mrv
Maori,Reo Māori,Papunesia,-38.2881,176.541,maor1246,mri
MeleFila,Mele-Fila,Papunesia,-17.6841,168.275,mele1250,mxe
Niuean,Vagahau Niue,Papunesia,-19.06,-169.86,niue1239,niu
NorthMarquesan,'eo 'enana,Papunesia,-8.89412,-140.108,nort2845,mrq
Nukeria,Nukeria,Papunesia,-3.40038,154.731,nuku1259,nur
Penrhyn,Penrhyn,Papunesia,-9.082238,-157.922908,penr1237,pnh
Polynesian,Proto Polynesian,,,,poly1242,
Pukapuka,Leo Pukapuka,Papunesia,-10.91,-165.83,puka1242,pkp
RakahangaManihiki,Manihiki,Papunesia,-10.03,-161.09,raka1237,rkh
Rapanui,Rapanui,Papunesia,-27.113,-109.342,rapa1244,rap
Rarotongan,Reo Rarotongan,Papunesia,-21.23,-159.78,raro1241,rar
RennellBellona,Rennell-Bellona,Papunesia,-11.6237,160.265,renn1242,mnv
Samoan,Gagana Sāmoa,Papunesia,-13.92,-171.83,samo1305,smo
Sikaiana,Sikaiana,Papunesia,-8.378194,162.72952,sika1261,sky
Tahitian,Reo Tahiti,Papunesia,-17.6485,-149.45,tahi1242,tah
Tikopia,Fakatikopia,Papunesia,-12.2766,168.822,tiko1237,tkp
Tongan,Lea Fakatonga,Papunesia,-21.17,-175.25,tong1325,ton
Tuamotuan,Reo o te Tuamotu,Papunesia,-16.17259,-146.321755,tuam1242,pmt
Tuvalu,Leo Tuvalu,Papunesia,-8.520813,179.198088,tuva1244,tvl
VaeakauTaumako,Vaeakau-Taumako,Papunesia,-10.173335,166.247188,pile1238,piv
EastUvea,Faka'uvea,Papunesia,-13.2903,-176.207,wall1257,wls
Jeju,Jeju,Eurasia,33.3805,126.5554,jeju1234,jje
SJeolla,Southern Jeolla,Eurasia,35.14,126.84,chol1278,
NJeolla,Northern Jeolla,Eurasia,35.14,126.84,chol1278,
SGyeongsang,Southern Gyeongsang,Eurasia,35.3,128.3,kyon1247,
NGyeongsang,Northern Gyeongsang,Eurasia,35.3,128.3,kyon1247,
SChungcheong,Southern Chungcheong,Eurasia,36.63,127.31,chun1247,
NChungcheong,Northern Chungcheong,Eurasia,36.63,127.31,chun1247,
Gyeonggi,Gyeonggi,Eurasia,37.54,126.98,seou1239,
Hwanghae,Hwanghae,Eurasia,38.29,125.47,hwan1238,
SHamgyong,Southern Hamgyong,Eurasia,42.34,129.84,hamg1238,
NHamgyong,Northern Hamgyong,Eurasia,42.34,129.84,hamg1238,
SPyongan,Southern Pyongan,Eurasia,39.44,126.16,pyon1239,
NPyongan,Northern Pyongan,Eurasia,39.44,126.16,pyon1239,
MKorean,Middle Korean,Eurasia,,,midd1372,
NaMeoCaoBang,Na Meo (Cao Bang),Eurasia,22.4820439,106.4824318,name1237,neo
SouthernQiandong,Yaogao,Eurasia,26.688723,108.401234,sout2754,hms
EasternQiandong,Caidiwan,Eurasia,26.5359365,109.453652,east2370,hmq
NorthernQiandong,Yanghao,Eurasia,26.688723,108.401234,nort2747,hea
